stop_id,stop_name,region,metro,lat,lon,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,betweenness,approx_harmonic,in_largest_component,nearest_alt_m,is_isolated,distance_band
22817,בי''ח וולפסון,Center,Tel Aviv,32.036636,34.761227,,7,0.0002297944980631,4160.0,2,5,2010.0,2150.0,2.984527375271646e-05,0.0040295451562752,3132.1094833129705,True,86.04933492460862,False,< 100 m
2532,רבי עקיבא/ליאון בלום,North,Haifa,32.80361,34.99699,,4,0.0001313111417503,316.0,3,1,160.0,156.0,1.4725127255124578e-05,0.0040271451361518,3353.0792330285844,True,73.3248357877162,False,< 100 m
42762,הרצל/מוצקין,North,Haifa,32.767689,34.968439,,4,0.0001313111417503,2610.0,3,1,1305.0,1305.0,8.7156786789031e-05,0.0040271071180585,2357.155286903561,True,74.32615177336304,False,< 100 m
38944,גשר דוד שיפמן /דרך מנחם בגין,Center,Tel Aviv,32.080454,34.797667,,6,0.0001969667126255,616.0,3,3,308.0,308.0,1.6294881118240612e-05,0.0040251338353942,3727.1831481543513,True,29.391880535668335,False,< 100 m
25755,מנחם בגין/שער העיר,Center,Periphery,31.731453,34.752588,,5,0.0001641389271879,2015.0,2,3,1013.0,1002.0,0.0001270521362407,0.0040215415380061,3456.9503380698284,True,22.442289688516237,False,< 100 m
10779,יהודה הנשיא/בן יאיר,Jerusalem,Jerusalem,31.755797,35.201418,,5,0.0001641389271879,3022.0,1,4,1511.0,1511.0,3.883331991802071e-05,0.0040148119248852,3352.956643999847,True,54.31808642858267,False,< 100 m
40364,חט''ב אבן ח'לדון,North,Haifa,32.849924,35.189255,,2,6.565557087518876e-05,380.0,1,1,190.0,190.0,2.551475861249105e-05,0.0040087944162246,2272.084433427965,True,95.12670095771064,False,< 100 m
4095,ח'אלת זבדה/תחנת דלק,Center,Periphery,32.499871,35.061626,,5,0.0001641389271879,926.0,2,3,463.0,463.0,5.351989788915473e-05,0.0040085642889035,3965.9391514232298,True,231.05163414594998,False,100-300 m
4085,מרכז רפואי,North,Periphery,32.502289,35.086611,,5,0.0001641389271879,824.0,2,3,413.0,411.0,7.11548454689993e-05,0.0040036880458269,3494.014357356698,True,26.002814115228364,False,< 100 m
4109,אל מדינה/א שאפעי,North,Periphery,32.530937,35.153019,,7,0.0002297944980631,1902.0,2,6,951.0,951.0,0.0001028586359864,0.0040027325519289,3390.659759275161,True,18.748327048598618,False,< 100 m
25491,ששת הימים/דקר,South,Beer Sheva,31.268353,34.767311,,4,0.0001313111417503,952.0,2,2,476.0,476.0,5.747214201214583e-05,0.0039980892070597,2936.6570770269045,True,31.16301901931232,False,< 100 m
7619,צומת חשמונאים צפון,Center,Tel Aviv,31.930966,35.026006,,10,0.0003282778543759,3626.0,5,5,1813.0,1813.0,9.430746314664588e-05,0.0039952449588609,4114.786509806592,True,145.27043039805505,False,100-300 m
18224,כיכר חורפיש,North,Periphery,33.015894,35.343828,,6,0.0001969667126255,296.0,2,4,148.0,148.0,5.351036821954818e-05,0.0039923735852809,1985.7851880913283,True,22.889270751987993,False,< 100 m
37112,מחלף דרור,Center,Tel Aviv,32.255691,34.892981,,5,0.0001641389271879,430.0,3,2,215.0,215.0,4.359936178629526e-05,0.0039910326645351,3460.0226085393383,True,99.36304319492362,False,< 100 m
27809,צומת פלוגות לצפון,Center,Periphery,31.626417,34.758679,,13,0.0004267612106887,1304.0,7,6,652.0,652.0,4.463632705927453e-05,0.0039873438644779,4089.2420741992833,True,142.89899437265146,False,100-300 m
3939,טרומפלדור/חניתה,North,Haifa,32.785034,35.017323,,12,0.0003939334252511,7409.0,10,2,3709.0,3700.0,0.0001294999642577,0.0039842817383217,3899.049144638346,True,21.8809735871809,False,< 100 m
40348,בית ספר ב',North,Haifa,32.84916,35.192057,,3,9.848335631278314e-05,380.0,2,1,190.0,190.0,2.299618837802961e-05,0.0039805145145115,2108.750330294202,True,37.85848987550827,False,< 100 m
19453,מועצה מקומית,North,Periphery,32.968452,35.537777,,2,6.565557087518876e-05,296.0,1,1,148.0,148.0,2.2184263310300084e-05,0.0039784608832569,2894.329933163918,True,43.6677554609984,False,< 100 m
3077,היכל הספורט/פיקא,North,Haifa,32.787035,34.997471,,7,0.0002297944980631,3084.0,3,4,1542.0,1542.0,5.8358780048116845e-05,0.0039726318064538,3103.5000037521963,True,67.16001471342594,False,< 100 m
5714,אלחדיף/קונטיננטל,North,Periphery,32.792686,35.534658,,10,0.0003282778543759,4634.0,4,6,2317.0,2317.0,8.029072692446294e-05,0.0039719581359231,2486.3091671551283,True,23.4849702281123,False,< 100 m
11294,שפע חיים/שדרות גולדה מאיר,Jerusalem,Jerusalem,31.798773,35.213278,,17,0.0005580723524391,5345.0,6,11,2679.0,2666.0,4.2126878664423694e-05,0.0039691670971156,4290.028692971981,True,23.745542862457757,False,< 100 m
4084,שוק,Center,Periphery,32.499995,35.088931,,4,0.0001313111417503,816.0,3,1,408.0,408.0,7.71670968847449e-05,0.0039668761468585,3159.953896148445,True,21.285005928928616,False,< 100 m
2751,מצפור איזן,North,Haifa,32.733384,35.046589,,3,9.848335631278314e-05,1512.0,1,2,756.0,756.0,4.5746022002263833e-05,0.0039651640150791,2573.1408804104726,True,67.85545349560559,False,< 100 m
9372,יהודה הנשיא/בני בתירא,Jerusalem,Jerusalem,31.755371,35.20374,,3,9.848335631278314e-05,3022.0,2,1,1511.0,1511.0,4.247755350606922e-05,0.0039634074624583,2999.356770013711,True,36.91125386701844,False,< 100 m
48241,ת. מרכזית ק''ש/רציפים,North,Periphery,33.209085,35.569276,,3,9.848335631278314e-05,117.0,0,3,0.0,117.0,5.108494361638839e-06,0.0039633564686403,2417.858375206485,True,0.0,False,< 100 m
49772,מנחם בגין/דרך ארץ,Center,Periphery,31.678681,34.595365,,6,0.0001969667126255,1092.0,4,2,546.0,546.0,2.3853146862939765e-05,0.0039630088166236,2961.017866022908,True,75.33525453363112,False,< 100 m
14936,הדקל/מצדה,Center,Tel Aviv,32.254069,34.918734,,6,0.0001969667126255,310.0,2,4,170.0,140.0,4.166467755672554e-05,0.003958807423779,2826.627444259032,True,137.85207614588566,False,100-300 m
18149,בוקיעה אל ג'רביה/864,North,Periphery,32.992812,35.314568,,7,0.0002297944980631,282.0,3,4,141.0,141.0,4.358962650556461e-05,0.0039582572086766,2071.586104789072,True,204.18479694812945,False,100-300 m
17710,שדרות הנשיא בן צבי/מכבי אש,North,Periphery,33.008263,35.108987,,7,0.0002297944980631,1532.0,4,3,766.0,766.0,7.853870396866091e-05,0.0039577763860998,2175.8354255332297,True,158.7401170628253,False,100-300 m
2410,תחנת רכבת חיפה מרכז השמונה,North,Haifa,32.820918,34.99685,,9,0.0002954500689383,1808.0,5,4,904.0,904.0,2.469963421773409e-05,0.0039575474177148,3207.822740063817,True,42.039492812216054,False,< 100 m
19494,תל חי/הגלעד,North,Periphery,33.217544,35.570756,,10,0.0003282778543759,940.0,6,4,470.0,470.0,9.009683820914502e-05,0.0039552650435778,2236.011327473079,True,178.76045130452067,False,100-300 m
6462,צומת מנות עבדון,North,Periphery,33.041738,35.14779,,4,0.0001313111417503,90.0,2,2,45.0,45.0,3.490934516278256e-05,0.0039544373495908,1996.481550500032,True,97.38577640166899,False,< 100 m
28543,רוח מדבר,South,Periphery,30.976166,34.738666,,2,6.565557087518876e-05,100.0,1,1,50.0,50.0,2.5899451676768965e-05,0.0039482375663756,2800.149643086568,True,134.08519811014585,False,100-300 m
18573,סח'נין יציאה מזרחית,North,Periphery,32.860059,35.314116,,5,0.0001641389271879,1640.0,2,3,820.0,820.0,6.959810846671709e-05,0.003946342665375,2087.1853166683845,True,117.63514758548878,False,100-300 m
18634,בית עלמין צבאי,North,Periphery,32.964125,35.537374,,3,9.848335631278314e-05,296.0,1,2,148.0,148.0,2.3526813216923337e-05,0.0039458081671074,2638.491951778419,True,119.77795257558176,False,100-300 m
3779,שינדלר/אבא חושי,North,Haifa,32.767015,35.012395,,4,0.0001313111417503,664.0,2,2,332.0,332.0,3.751517115020715e-05,0.0039394077888165,2787.865034365148,True,55.26455363549389,False,< 100 m
2933,שכונת הבדואים,North,Haifa,32.731692,35.050023,,4,0.0001313111417503,1874.0,2,2,956.0,918.0,5.672794605877587e-05,0.0039349452243588,2369.281286226611,True,95.27406115498177,False,< 100 m
20220,מסעף גדידה,North,Haifa,32.926541,35.1603,,4,0.0001313111417503,582.0,2,2,291.0,291.0,4.476894455083626e-05,0.0039333789668135,2843.6915795986133,True,308.74399740223294,True,300-500 m
41047,תחנת רכבת עפולה/יואש דובנוב,North,Periphery,32.620677,35.293331,,8,0.0002626222835007,1258.0,4,4,629.0,629.0,3.0340963523010023e-05,0.0039303979174287,3915.183189567495,True,164.81263238154833,False,100-300 m
20535,מחלף אזור תעשיה ציפורית,North,Periphery,32.765644,35.31998,,3,9.848335631278314e-05,674.0,1,2,337.0,337.0,2.863462414546917e-05,0.0039234526770739,2956.21250631524,True,175.3802756938566,False,100-300 m
34394,מרכז ספורט/תבור,Center,Tel Aviv,32.172213,35.014701,,5,0.0001641389271879,284.0,2,3,142.0,142.0,4.2414822714571366e-05,0.003919635819226,2528.889785970176,True,139.79284233276383,False,100-300 m
1859,מרכז חורב/חורב,North,Haifa,32.784166,34.986637,,5,0.0001641389271879,2948.0,4,1,1474.0,1474.0,5.649777256872485e-05,0.0039187970399175,2788.5401552822186,True,50.98710106804425,False,< 100 m
22633,שדה תעופה בן גוריון/טרמינל 1,Center,Tel Aviv,31.994437,34.896552,,13,0.0004267612106887,1114.0,8,6,557.0,557.0,6.234985768105345e-05,0.003918170400559,4102.7682270439855,True,408.11313168276826,True,300-500 m
28542,תחנה חקלאית נסיונית,South,Periphery,30.972022,34.728638,,2,6.565557087518876e-05,100.0,1,1,50.0,50.0,2.462825208556001e-05,0.0039153827231143,2553.101565749935,True,100.02624989026587,False,100-300 m
3275,צומת כפר חסידים,North,Haifa,32.761957,35.088049,,9,0.0002954500689383,1416.0,4,5,708.0,708.0,6.716422145288738e-05,0.0039130829117709,3961.3431554513622,True,109.45307788524457,False,100-300 m
29177,אלח'זאן/יציאה,South,Beer Sheva,31.380248,34.780189,,4,0.0001313111417503,176.0,1,3,88.0,88.0,4.2449797810945617e-05,0.003913040909042,2834.5631675045524,True,28.334044825034336,False,< 100 m
21295,מחלף המוביל/למזרח,North,Haifa,32.756013,35.235249,,7,0.0002297944980631,666.0,4,3,333.0,333.0,3.669854454470888e-05,0.0039099653149674,3791.1431250354,True,319.72808869932067,True,300-500 m
19821,צומת מגידו,North,Periphery,32.572656,35.190945,,16,0.0005252445670015,1808.0,10,6,904.0,904.0,8.629545420347277e-05,0.0039083454919317,3986.380391631851,True,115.38145812016262,False,100-300 m
42301,מסוף אורנית,Center,Tel Aviv,32.107422,34.999199,,22,0.000722211279627,2578.0,11,12,1289.0,1289.0,0.0001075762848973,0.0039081158727299,3840.688476685086,True,163.67328649149238,False,100-300 m
17004,כיכר אלשהיד,North,Periphery,32.53082,35.152875,,6,0.0001969667126255,1504.0,4,2,752.0,752.0,9.799089257906065e-05,0.0039046533949394,3114.7134073619054,True,18.748327048598618,False,< 100 m
27733,צומת ניר משה ניר עקיבא,South,Periphery,31.448192,34.650555,,5,0.0001641389271879,182.0,3,2,91.0,91.0,6.110959127604054e-05,0.003900029842185,3646.1973600800648,True,63.320731659416126,False,< 100 m
23098,צומת מצפה מודיעין,Center,Tel Aviv,31.951698,34.956087,,11,0.0003611056398135,1968.0,9,2,984.0,984.0,3.881925402552469e-05,0.0038938612962379,4111.205005832623,True,128.5528767370794,False,100-300 m
8815,האדמור מלובאויטש/דרוק,Jerusalem,Jerusalem,31.810543,35.213754,,5,0.0001641389271879,4428.0,1,4,2214.0,2214.0,3.0103222787751338e-05,0.0038913527528385,4132.048172461532,True,82.45114281101506,False,< 100 m
40269,הייב/כניסה דרומית,North,Periphery,32.768007,35.309671,,2,6.565557087518876e-05,256.0,1,1,128.0,128.0,1.416907406149758e-05,0.0038905978338127,2676.453812446402,True,64.59244576428235,False,< 100 m
17664,מסעף אזור תעשיה צפוני,North,Periphery,33.032801,35.104273,,3,9.848335631278314e-05,550.0,1,2,275.0,275.0,6.0278944961713785e-05,0.003886903135205,1673.0633105032966,True,76.27184751020523,False,< 100 m
28472,מכללת קיי/יהודה הלוי,South,Beer Sheva,31.27041,34.782122,,6,0.0001969667126255,612.0,3,3,306.0,306.0,2.2713881443003785e-05,0.0038837433976267,3411.416405371129,True,99.89529277670371,False,< 100 m
26572,צומת אשלים,South,Periphery,30.958752,34.705283,,3,9.848335631278314e-05,100.0,2,1,50.0,50.0,2.2618731296696264e-05,0.0038825278798531,2353.88914138306,True,127.81388488760821,False,100-300 m
21285,צומת אשבל,North,Periphery,32.867746,35.264093,,5,0.0001641389271879,718.0,3,2,359.0,359.0,6.284740465365629e-05,0.0038805639269699,2559.95878462028,True,100.9532389982641,False,100-300 m
9741,גולומב/קוליץ,Jerusalem,Jerusalem,31.756703,35.182907,,6,0.0001969667126255,2234.0,3,3,1117.0,1117.0,3.370527920101346e-05,0.0038776959097993,3413.5389837238504,True,81.52133261878839,False,< 100 m
35772,רפא''ל,North,Haifa,32.860432,35.0872,,6,0.0001969667126255,2790.0,5,1,1395.0,1395.0,1.5532522166542877e-05,0.0038773966295718,2188.8702622094293,True,21.566365811143207,False,< 100 m
40620,ספוריה 3,North,Periphery,32.721787,35.263768,,5,0.0001641389271879,478.0,3,2,239.0,239.0,4.446981842763608e-05,0.0038758852301236,2421.568389639859,True,73.54989669764198,False,< 100 m
14988,בית עלמין,Center,Tel Aviv,32.261294,34.925896,,2,6.565557087518876e-05,34.0,1,1,17.0,17.0,9.311258543038774e-06,0.0038757470584664,2554.5896119880454,True,141.1748512675259,False,100-300 m
29176,אלח'זאן/כ. אלשאבי,South,Beer Sheva,31.381225,34.777257,,2,6.565557087518876e-05,176.0,1,1,88.0,88.0,4.779276461611022e-05,0.0038710662757181,2580.0804952505846,True,22.41919716928505,False,< 100 m
35906,ערערה/כניסה,North,Periphery,32.502082,35.086482,,4,0.0001313111417503,844.0,2,2,424.0,420.0,2.9705222302915585e-05,0.0038596100130246,3385.734610950325,True,26.002814115228364,False,< 100 m
19636,היב 1,North,Periphery,32.76881,35.306943,,2,6.565557087518876e-05,256.0,1,1,128.0,128.0,1.6373394024288963e-05,0.0038577429905515,2447.9788764593573,True,45.97121248424808,False,< 100 m
23972,תחנת דלק היובל/משה דיין,Center,Tel Aviv,32.001204,34.76328,,6,0.0001969667126255,4012.0,2,4,2006.0,2006.0,4.528063385066967e-05,0.0038552109360163,3122.0304833129703,True,119.53865744256464,False,100-300 m
26835,אחווה/הכרמל,South,Periphery,31.260665,35.221435,,7,0.0002297944980631,578.0,3,4,289.0,289.0,3.1598760727196234e-05,0.0038476774959697,2613.576297280121,True,20.6355244147052,False,< 100 m
19979,מרום גולן מרכז,North,Periphery,33.131502,35.776701,,4,0.0001313111417503,152.0,1,3,76.0,76.0,4.628138888452284e-05,0.0038469843753967,1308.6561828744773,True,144.19675966028592,False,100-300 m
14994,צומת עין ורד,Center,Tel Aviv,32.261588,34.930097,,3,9.848335631278314e-05,66.0,2,1,33.0,33.0,2.7717862246626613e-05,0.0038434434709646,2341.846759630904,True,88.04455781974437,False,< 100 m
3124,ליאון בלום/מארק לברי,North,Haifa,32.802272,34.997864,,3,9.848335631278314e-05,868.0,1,2,434.0,434.0,2.4959227174668653e-05,0.0038433715727328,2987.4712845990352,True,83.4704671287067,False,< 100 m
39620,שדרות בני ברית/שדרות יצחק רבין,Center,Periphery,31.772682,34.637025,,4,0.0001313111417503,814.0,2,2,407.0,407.0,3.2602679107447296e-05,0.0038423017104172,2790.2630053040307,True,121.09119988856179,False,100-300 m
44296,אל ג'בל,North,Haifa,32.849771,35.194333,,4,0.0001313111417503,380.0,2,2,190.0,190.0,2.0775868169545114e-05,0.0038409126033848,1970.1283745823405,True,35.132429764313734,False,< 100 m
15583,שד. הסנהדרין/הירדן,Center,Tel Aviv,31.885345,34.738877,,5,0.0001641389271879,576.0,2,3,288.0,288.0,5.0878238770715856e-05,0.0038407431828116,3303.0002691346363,True,85.79054001552512,False,< 100 m
11334,צומת חזמה/דרך בית חנינה,Jerusalem,Jerusalem,31.829507,35.228628,,5,0.0001641389271879,934.0,3,2,467.0,467.0,6.300865588020962e-05,0.0038386188403214,3325.586673406714,True,59.97094899619867,False,< 100 m
29175,אלח'זאן/כ. אלנוראס,South,Beer Sheva,31.381991,34.775125,,2,6.565557087518876e-05,176.0,1,1,88.0,88.0,4.415284742039618e-05,0.0038382114324568,2372.9114442829346,True,28.360691888020167,False,< 100 m
28450,אזור תעשיה רהט,South,Beer Sheva,31.393399,34.773933,,5,0.0001641389271879,630.0,3,2,315.0,315.0,9.20500983611614e-05,0.00383806491222,2687.431405443304,True,24.26255208086105,False,< 100 m
24436,דרך הפועל/דרך אלי הורוביץ,Center,Tel Aviv,32.176138,34.935324,,5,0.0001641389271879,538.0,3,2,269.0,269.0,2.0593870006197145e-05,0.0038348125493989,3166.5215170665274,True,28.008255113584475,False,< 100 m
26604,צומת איתן,Center,Periphery,31.572822,34.758707,,14,0.0004595889961263,1282.0,6,8,641.0,641.0,7.23293586528038e-05,0.0038312670211164,4034.747439814061,True,74.32426360126146,False,< 100 m
4096,ערערה/6524,Center,Periphery,32.499832,35.088812,,3,9.848335631278314e-05,758.0,1,2,379.0,379.0,2.7435428101722187e-05,0.0038290591496838,3017.0959432737054,True,21.285005928928616,False,< 100 m
19449,צומת בראון,North,Periphery,33.151838,35.78794,,4,0.0001313111417503,74.0,2,2,37.0,37.0,2.4754758156910394e-05,0.003827850661431,1262.4928857996192,True,85.3656231324166,False,< 100 m
2034,צהל/רוטשילד,North,Haifa,32.823885,34.98378,,3,9.848335631278314e-05,1152.0,1,2,576.0,576.0,2.675519217309921e-05,0.0038268826864117,3122.420465922272,True,16.885614980603663,False,< 100 m
19637,היב 2,North,Periphery,32.771087,35.306429,,2,6.565557087518876e-05,256.0,1,1,128.0,128.0,1.860534648814548e-05,0.0038248881472902,2257.439371150103,True,94.6213347804416,False,< 100 m
17972,צומת שבע,North,Periphery,32.927234,35.406429,,7,0.0002297944980631,986.0,4,3,493.0,493.0,5.2760438418458285e-05,0.0038248002984344,3660.629720178384,True,93.19192334768428,False,< 100 m
19627,מכללת אל מראה,North,Periphery,32.735774,35.325301,,3,9.848335631278314e-05,178.0,2,1,89.0,89.0,1.0120594805767052e-05,0.0038242445341786,3452.6321118497544,True,38.975543149237105,False,< 100 m
20739,מסוף בית שאן/שדרות מנחם בגין,Center,Periphery,32.497886,35.504779,,11,0.0003611056398135,2088.0,9,2,1044.0,1044.0,0.0001233129435933,0.0038213126800253,1409.464969732713,True,0.0,False,< 100 m
24982,מחלף רעננה צפון,Center,Tel Aviv,32.191365,34.886585,,7,0.0002297944980631,900.0,4,3,450.0,450.0,3.980583303700018e-05,0.003820756088094,3507.9677051770864,True,91.85945600848302,False,< 100 m
48920,ת.רכבת תל אביב - סבידור/רציפים B,Center,Tel Aviv,32.082918,34.795635,,6,0.0001969667126255,522.0,2,4,38.0,484.0,6.188868947844305e-06,0.0038191376533079,4166.126340209115,True,0.0,False,< 100 m
29503,מחלף הכפר הירוק,Center,Tel Aviv,32.135579,34.833007,,12,0.0003939334252511,616.0,7,5,308.0,308.0,2.5825217198179036e-05,0.0038183960043881,3884.013246588168,True,190.6072297300179,False,100-300 m
17670,כביש 4/היוצרים,North,Periphery,33.037728,35.105476,,2,6.565557087518876e-05,550.0,1,1,275.0,275.0,6.44540015453137e-05,0.0038167793004176,1586.8358674223014,True,10.51159881551031,False,< 100 m
19458,הגיבורים/השיטה,North,Haifa,32.655414,35.105809,,5,0.0001641389271879,1586.0,2,3,793.0,793.0,4.294118399991597e-05,0.0038117414907467,3020.19608240999,True,52.73347441349944,False,< 100 m
40909,כביש 3933/כביש 3922,Center,Periphery,31.795727,34.761456,,5,0.0001641389271879,292.0,3,2,146.0,146.0,3.298116510042439e-05,0.0038097847687416,3347.225565976628,True,238.33553566949328,False,100-300 m
20373,בית ספר מאר אליאס,North,Haifa,32.818131,35.191262,,6,0.0001969667126255,321.0,5,1,161.0,160.0,2.5155222676358945e-05,0.0038091493372576,2677.268424632919,True,123.06123811211712,False,100-300 m
24428,אחוזה/רבוצקי,Center,Tel Aviv,32.178505,34.883219,,9,0.0002954500689383,2272.0,1,8,1136.0,1136.0,6.808485383128235e-05,0.0038056388667259,3873.532128799311,True,62.90714651260786,False,< 100 m
29172,אלנוראס/476,South,Beer Sheva,31.380606,34.772822,,3,9.848335631278314e-05,176.0,2,1,88.0,88.0,4.5977281713319885e-05,0.0038054668403475,2203.098322177832,True,14.632707950628271,False,< 100 m
17689,אכזיב/מולר,North,Periphery,33.040628,35.106329,,3,9.848335631278314e-05,550.0,2,1,275.0,275.0,7.074414291072575e-05,0.0038018770197214,1511.8257601734372,True,181.00904796438908,False,100-300 m
2766,ליאון בלום,North,Haifa,32.800915,35.000116,,3,9.848335631278314e-05,868.0,2,1,434.0,434.0,2.3345285236752096e-05,0.0037960099344327,2710.74276900472,True,112.07990098518006,False,100-300 m
19638,היב 3,North,Periphery,32.773663,35.305619,,2,6.565557087518876e-05,256.0,1,1,128.0,128.0,2.0555659714231583e-05,0.003792033304029,2095.919532882046,True,89.54291872740329,False,< 100 m
29433,הרב קוק/ויצמן,Center,Tel Aviv,32.162228,34.835294,,7,0.0002297944980631,908.0,4,3,454.0,454.0,2.9891442035370237e-05,0.003791346742968,2745.2676196861453,True,30.93391448386113,False,< 100 m
1048,בית חולים הלל יפה,Center,Periphery,32.451454,34.89828,,9,0.0002954500689383,1410.0,3,6,705.0,705.0,5.041436331775361e-05,0.0037888094762047,3633.598301350315,True,33.39922689865838,False,< 100 m
4093,חאכורת אל עסלי א,North,Periphery,32.504268,35.057424,,7,0.0002297944980631,1420.0,4,3,710.0,710.0,9.261782859319542e-05,0.003786210556263,3462.2701765766947,True,10.578492205050088,False,< 100 m
5575,ת. מרכזית נהריה/הורדה,North,Periphery,33.005512,35.097968,,8,0.0002626222835007,1148.0,6,2,1132.0,16.0,0.0001056503034133,0.0037817953376128,2555.7108176942456,True,47.53419184640022,False,< 100 m
4097,בית ספר אלמנאר,Center,Periphery,32.497935,35.090373,,2,6.565557087518876e-05,460.0,1,1,230.0,230.0,1.9297682948027868e-05,0.0037776104702734,2726.887670808359,True,29.41370468534141,False,< 100 m
4676,שוק נוף הגליל/הציונות,North,Periphery,32.694975,35.30494,,9,0.0002954500689383,3308.0,3,6,1654.0,1654.0,6.693228323599686e-05,0.0037762910789959,2707.3817423578034,True,155.42088530048562,False,100-300 m
20069,מסעף אל רום,North,Periphery,33.179115,35.775286,,3,9.848335631278314e-05,124.0,2,1,62.0,62.0,3.861398359832972e-05,0.0037754521662224,1218.5714147666044,True,104.28960465067637,False,100-300 m
5063,צומת נעורה,North,Periphery,32.649362,35.371751,,5,0.0001641389271879,1482.0,2,3,741.0,741.0,0.000126252742818,0.0037707191848304,3029.182103781374,True,155.52205460155906,False,100-300 m
21584,צומת מפעל נשר צפון,Center,Tel Aviv,31.913312,34.890523,,5,0.0001641389271879,368.0,4,1,184.0,184.0,4.740656898148924e-05,0.0037627969385331,3534.839612358589,True,117.87819337532176,False,100-300 m
24529,החומש/חנקין,Center,Tel Aviv,32.159953,34.905993,,8,0.0002626222835007,491.0,3,5,247.0,244.0,6.03937108793493e-05,0.0037624738791216,2831.149664765897,True,78.07835325442342,False,< 100 m
19639,היב 4,North,Periphery,32.777762,35.304466,,2,6.565557087518876e-05,256.0,1,1,128.0,128.0,2.295626264107857e-05,0.0037591784607678,1957.2105735076557,True,191.36810615457554,False,100-300 m
23879,משטרת ראשל''צ/ז'בוטינסקי,Center,Tel Aviv,31.974784,34.79675,,7,0.0002297944980631,1824.0,2,5,912.0,912.0,3.101485810179645e-05,0.0037577471348428,3942.555101555832,True,144.10300417548973,False,100-300 m
2350,כיכר המזרקה,North,Haifa,32.723877,35.058598,,4,0.0001313111417503,1588.0,2,2,794.0,794.0,5.015817044646803e-05,0.0037572827281031,2202.2741209696965,True,90.42175012507188,False,< 100 m
17053,תיכון אורט,North,Haifa,32.683091,35.067457,,2,6.565557087518876e-05,837.0,1,1,55.0,782.0,1.480950229773907e-05,0.0037571135337305,3316.578187622536,True,25.06314562830952,False,< 100 m
15492,רבן יוחנן בן זכאי/רשב''י,Center,Tel Aviv,32.048443,34.961196,,7,0.0002297944980631,1900.0,5,2,950.0,950.0,4.371353041831362e-05,0.0037527411406046,3366.394967328778,True,74.10846426663986,False,< 100 m
40292,אלבייאדה,North,Periphery,32.717591,35.354935,,3,9.848335631278314e-05,8.0,2,1,4.0,4.0,5.507327165960066e-06,0.0037504265390874,2360.8769680877567,True,86.80085190435982,False,< 100 m
16032,אודם/הרב שלום יצחק,Center,Tel Aviv,32.019656,34.942278,,5,0.0001641389271879,102.0,1,4,51.0,51.0,3.493851090986214e-05,0.0037496774282623,3930.8932968515455,True,133.6877313434005,False,100-300 m
6054,שכונה מזרחית א,North,Periphery,32.71705,35.266956,,4,0.0001313111417503,478.0,2,2,239.0,239.0,3.997172175137131e-05,0.0037474351159957,2260.016957870649,True,20.794059465954067,False,< 100 m
5258,נוף הארבל/הצאלון,North,Periphery,32.837929,35.498285,,3,9.848335631278314e-05,96.0,2,1,48.0,48.0,1.5161263672653402e-05,0.0037469037185104,2298.462238166989,True,27.460146725499026,False,< 100 m
37227,ערערה/כביש ראשי 5,Center,Periphery,32.495406,35.092802,,2,6.565557087518876e-05,460.0,1,1,230.0,230.0,2.102078798183738e-05,0.0037447556270122,2491.860467532223,True,90.59965869123296,False,< 100 m
9848,ברזני/בן יוסף,Jerusalem,Jerusalem,31.74443,35.23933,,5,0.0001641389271879,3344.0,3,2,1672.0,1672.0,5.322630487452224e-05,0.0037439806994892,2566.9995146440124,True,31.363966306794467,False,< 100 m
48542,כביש 98,North,Periphery,33.195239,35.77609,,2,6.565557087518876e-05,124.0,1,1,62.0,62.0,3.841067880037025e-05,0.003742707574113,1174.9206510727272,True,98.9259614769329,False,< 100 m
44892,מחלף אשדוד צפון למזרח,Center,Tel Aviv,31.850168,34.713159,,3,9.848335631278314e-05,242.0,2,1,121.0,121.0,1.103658237130574e-05,0.0037389715292687,3634.7362594445904,True,120.93330874851345,False,100-300 m
24400,קניון ערים/וייצמן,Center,Tel Aviv,32.176398,34.903889,,9,0.0002954500689383,4066.0,2,7,2033.0,2033.0,0.0001079339839222,0.0037382819445246,3257.8411590449573,True,33.164340816196415,False,< 100 m
29472,מרכז מסחרי/סוקולוב,Center,Tel Aviv,32.146794,34.839096,,5,0.0001641389271879,1478.0,3,2,739.0,739.0,7.484035157516173e-05,0.0037373471299274,2952.192014084333,True,127.8521544411618,False,100-300 m
11809,דולצ'ין/קוליץ,Jerusalem,Jerusalem,31.751814,35.167259,,4,0.0001313111417503,2410.0,3,1,1509.0,901.0,4.83460831114953e-05,0.0037361300808919,2953.4057967155245,True,19.266593211504926,False,< 100 m
49709,כפר הנוער עדנים,South,Beer Sheva,31.434256,34.760669,,2,6.565557087518876e-05,140.0,1,1,70.0,70.0,1.8006954370942738e-05,0.0037342964844189,3544.55906473154,True,138.47368720856275,False,100-300 m
48978,השוק,North,Periphery,32.530155,35.144944,,2,6.565557087518876e-05,274.0,1,1,137.0,137.0,1.8001388785470373e-05,0.0037337640730022,3079.7936283324,True,17.722795594354526,False,< 100 m
1495,צומת כרכור,Center,Periphery,32.46454,34.993136,,9,0.0002954500689383,2942.0,6,3,1471.0,1471.0,0.0001182773802079,0.003733488293326,3881.834447843311,True,117.32991481234876,False,100-300 m
